user_id,condition,user_finish_id,account,accountsOrder,justification,aor,num_messages,account_suspension,account_confidence,account_duration
2547cbaa-70f8-48f7-a254-c46b59cd05bb,crowd,d72c88,3,14523,The comments were mean overall and the account should be suspended.,0.5,3,Suspend,3.72,16.809
2547cbaa-70f8-48f7-a254-c46b59cd05bb,crowd,d72c88,4,14523,"The comments were not mean spirited, and should be allowed to continue.",0.25,2,Do not suspend,4.33,17.824
2547cbaa-70f8-48f7-a254-c46b59cd05bb,crowd,d72c88,5,14523,"The comments were not hurtful or negative, so it shouldn't be suspended.",0.0,2,Do not suspend,5.0,7.455
9c1df86e-e2b6-4eb6-ab15-180374fa91bc,ai,588f2b,1,32514,this is justifiable of online harassment,1.0,1,Suspend,5.0,3.606
9c1df86e-e2b6-4eb6-ab15-180374fa91bc,ai,588f2b,2,32514,this is a sign of violence and someone may be serious about this,0.75,1,Suspend,4.95,3.443
9c1df86e-e2b6-4eb6-ab15-180374fa91bc,ai,588f2b,3,32514,Based on the first message it was obvious we needed to suspend the account,0.5,2,Suspend,3.99,9.368
9c1df86e-e2b6-4eb6-ab15-180374fa91bc,ai,588f2b,4,32514,nothing is offensive about this,0.25,2,Do not suspend,4.8,4.085
9c1df86e-e2b6-4eb6-ab15-180374fa91bc,ai,588f2b,5,32514,There is literally nothing that was said that is offensive,0.0,2,Do not suspend,5.0,3.251
32be39db-f881-4abe-8804-3ca4460756e8,control,054a45,1,35241,"A horrible hateful person, full of slurs and rude words",1.0,3,Suspend,5.0,4.662
32be39db-f881-4abe-8804-3ca4460756e8,control,054a45,2,35241,"Everything about their posts is bad and wrong. Slurs, rude language, insults, nothing good !",0.75,2,Suspend,5.0,4.662
32be39db-f881-4abe-8804-3ca4460756e8,control,054a45,3,35241,There was nothing good about his posts. Just slurs and rude words is all there was and it wasn't a one time event either,0.5,3,Suspend,4.98,6.357
32be39db-f881-4abe-8804-3ca4460756e8,control,054a45,4,35241,It was a one time event so I feel maybe his emotions got the best of him,0.25,6,Do not suspend,3.02,10.794
32be39db-f881-4abe-8804-3ca4460756e8,control,054a45,5,35241,They didnt do anything wrong at all and seem pretty nice,0.0,3,Do not suspend,5.0,3.974
883c6d7a-83ce-420e-b187-3128a56e1616,ai,0caff4,1,41325,This is enamored with slurs and verbal attacks towards an individual. Theres no reason to be saying such things.,1.0,3,Suspend,4.9,3.698
883c6d7a-83ce-420e-b187-3128a56e1616,ai,0caff4,2,41325,Again very direct messaging to a single individual. Calling the individual inappropriate slurs and swearing. Also direct online threats should be reportable to some sort of authority.,0.75,2,Suspend,4.55,3.049
883c6d7a-83ce-420e-b187-3128a56e1616,ai,0caff4,3,41325,"Similar to the first account, this person had a couple messages that are directly aimed at an individual. The use of slurs and attacks on ones family is not justifiable. ",0.5,3,Suspend,3.97,3.461
883c6d7a-83ce-420e-b187-3128a56e1616,ai,0caff4,4,41325,There was no messages that reviewed here that seemed to be offensive. Also there was no verbal attack on any individuals.,0.25,2,Do not suspend,4.97,5.104
883c6d7a-83ce-420e-b187-3128a56e1616,ai,0caff4,5,41325,There was nothing here of substance that warranted a suspension. In fact this user is actually praising others.,0.0,2,Do not suspend,4.45,2.777
2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7,ai,73800e,1,42315,All of their messages are extremely offensive which includes not only death threats but also derogatory terms,1.0,3,Suspend,5.0,4.698
2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7,ai,73800e,2,42315,Both messages are enough to tell me that they are dangerous to social media with the threats and need to be suspended immediately,0.75,2,Suspend,5.0,4.873
2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7,ai,73800e,3,42315,"2 of the messsages are offensive. Even if they didnt involve death threats, they are offensive enough because they are using derogatory terms and therefore should be suspended",0.5,3,Suspend,5.0,4.922
2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7,ai,73800e,4,42315,Most of the messages I viewed were not offensive but the 1 message threatening to kill someone is offensive enough to require an account suspension,0.25,5,Suspend,4.0,16.154
2ee6b9be-6ea5-4dbf-8780-7e22df0d7db7,ai,73800e,5,42315,"After5 reviewing 4 messages, it does not seem like this person would have any offensive messages. They are all very neutral with no insults, cursing or threats",0.0,4,Do not suspend,4.45,8.689
e2c9b5b5-faf2-468c-9b31-f5f0444d460c,crowd,ab0b8e,1,12354,Pattern of continuous insults and wishing death on animals.,1.0,4,Suspend,4.0,7.021
e2c9b5b5-faf2-468c-9b31-f5f0444d460c,crowd,ab0b8e,2,12354,"Threats of murder, insults, and wishing death.",0.75,4,Suspend,3.5,7.746
e2c9b5b5-faf2-468c-9b31-f5f0444d460c,crowd,ab0b8e,3,12354,Gratuitous insults for no discernable reason.,0.5,7,Suspend,3.5,7.944
e2c9b5b5-faf2-468c-9b31-f5f0444d460c,crowd,ab0b8e,4,12354,Threats of murder.,0.25,7,Suspend,4.0,11.977
e2c9b5b5-faf2-468c-9b31-f5f0444d460c,crowd,ab0b8e,5,12354,No insults or threats found in all read messages thus far.,0.0,6,Do not suspend,4.0,6.597
9a8f5da1-cf23-4e57-a3a7-b12323e31eb3,ai,3ee984,1,24153,This message is extremely hateful and negative.,1.0,1,Suspend,4.02,3.409
9a8f5da1-cf23-4e57-a3a7-b12323e31eb3,ai,3ee984,2,24153,The message is extremely threatening and not positive behavior.,0.75,1,Suspend,3.99,7.457
9a8f5da1-cf23-4e57-a3a7-b12323e31eb3,ai,3ee984,3,24153,Hateful message.,0.5,1,Suspend,5.0,2.908
9a8f5da1-cf23-4e57-a3a7-b12323e31eb3,ai,3ee984,4,24153,This message was simply ones person statement and beliefs. Nothing was harmful about it.,0.25,1,Do not suspend,4.04,3.907
9a8f5da1-cf23-4e57-a3a7-b12323e31eb3,ai,3ee984,5,24153,This is a positive message. This person acknowledges others help. Not offensive at all.,0.0,1,Do not suspend,4.98,3.725
80a0d275-1d07-4992-9eb3-50ff7ebdc3db,control,4cfa61,1,15432,"I chose to suspend this account because of the use of offensive, derogatory language towards a group of people that are a minority. Also wanting someone to die is rude. ",1.0,1,Suspend,5.0,5.467
80a0d275-1d07-4992-9eb3-50ff7ebdc3db,control,4cfa61,2,15432,"Again, threatening to kill someone is scary and gross. People who speak this way to others should be suspended and unable to use their account or access the platform. ",0.75,1,Suspend,5.0,2.993
80a0d275-1d07-4992-9eb3-50ff7ebdc3db,control,4cfa61,3,15432,"The use of slurs and derogatory language is rude, offensive, and gross. They were obviously trying to hurt someones feelings with this message, therefore their account should be suspended. ",0.5,1,Suspend,5.0,3.927
80a0d275-1d07-4992-9eb3-50ff7ebdc3db,control,4cfa61,4,15432,"The first two messages were fine, but the threatening to kill someone is offensive and scary. It is not an appropriate message to send someone.",0.25,3,Suspend,5.0,4.075
80a0d275-1d07-4992-9eb3-50ff7ebdc3db,control,4cfa61,5,15432,I thought the comments were sweet and had no indication of turning offensive overtime.,0.0,2,Do not suspend,5.0,4.71
4ae68415-1a4c-47f9-abe3-2d18dcce302a,ai,074b73,1,24351,The messages I read were very offensive by wishing cancer on someone which is awful and saying their dog should die.,1.0,4,Suspend,5.0,3.589
4ae68415-1a4c-47f9-abe3-2d18dcce302a,ai,074b73,2,24351,I misclicked for message one and out of the 4 messages I read there were more offensive than not.,0.75,4,Suspend,3.14,4.691
4ae68415-1a4c-47f9-abe3-2d18dcce302a,ai,074b73,3,24351,I only read three messages for this account and the two were very offensive as the messages were about things a person cannot control such as sexual orientation or looks.,0.5,3,Suspend,4.65,4.677
4ae68415-1a4c-47f9-abe3-2d18dcce302a,ai,074b73,4,24351,I read 4 messages and only 1/4 was really offensive so I thought maybe suspending it is not worth it as more were not offensive.,0.25,4,Do not suspend,3.42,4.762
4ae68415-1a4c-47f9-abe3-2d18dcce302a,ai,074b73,5,24351,I read four messages and none were offensive. Most were about themselves or showed empathy.,0.0,4,Do not suspend,5.0,3.822
358a8cdb-b127-494c-9efc-e37528c23e53,control,0f59f7,1,42153,the message contained severe offensive language and a harmful threat.,1.0,1,Suspend,5.0,7.228
358a8cdb-b127-494c-9efc-e37528c23e53,control,0f59f7,2,42153,It looks like the review of the message was explicitly violent and so I chose to suspend the account with high confidence.,0.75,1,Suspend,5.0,4.665
358a8cdb-b127-494c-9efc-e37528c23e53,control,0f59f7,3,42153,Considering if the message had a significant impact on others or if it was seen as less harmful in the given context.,0.5,1,Do not suspend,2.98,5.118
358a8cdb-b127-494c-9efc-e37528c23e53,control,0f59f7,4,42153,The words were offensive,0.25,2,Do not suspend,4.02,7.746
358a8cdb-b127-494c-9efc-e37528c23e53,control,0f59f7,5,42153,it appears to be a positive or neutral statement expressing gratitude.,0.0,1,Do not suspend,5.0,11.423
c527f981-4f55-4b7c-a648-27d8a79facb1,ai,fedb6a,1,53214,Account 4 again uses slurs and it's possible you could see the second message as a threat towards another users dog.,1.0,3,Suspend,5.0,3.183
c527f981-4f55-4b7c-a648-27d8a79facb1,ai,fedb6a,2,53214,"Not only did account 3 use slurs, but they also threaten another user with lethal violence and admit to committing a crime.  ",0.75,2,Suspend,5.0,3.318
c527f981-4f55-4b7c-a648-27d8a79facb1,ai,fedb6a,3,53214,Account 2 throws around slurs and insults as easily as breathing. They seem quick to anger so it's likely more of these messages would happen given time.,0.5,3,Suspend,5.0,4.363
c527f981-4f55-4b7c-a648-27d8a79facb1,ai,fedb6a,4,53214,"Throughout the 6 messages, account 5 only had one horrible message. But the message was a direct threat to another person which is why I wasn't as confident about my choice.",0.25,6,Do not suspend,4.0,8.81
c527f981-4f55-4b7c-a648-27d8a79facb1,ai,fedb6a,5,53214,Account 1 seems to be a moderately positive person who isn't afraid to talk about their emotions and social opinions in a non-derogatory way.,0.0,3,Do not suspend,4.0,6.921
2e60f023-d4ef-460f-a8b5-31164eb105f3,crowd,56a98f,1,35142,"The first hateful message was enough for suspension. Hate speech really should not be tolerated and seen as normal, it should be challenged. seeing 3 offensive comments easily solidifies need of suspension. Its skimming a death threat.",1.0,3,Suspend,5.0,7.411
2e60f023-d4ef-460f-a8b5-31164eb105f3,crowd,56a98f,2,35142,Another death threat that should not be accepted. This is severely offensive for what can be said through text. This warrants more than suspension. It should be investigated.,0.75,3,Suspend,5.0,5.468
2e60f023-d4ef-460f-a8b5-31164eb105f3,crowd,56a98f,3,35142,account 1 uses hate speech and derogatory terms. They have said offensive things multiple times. They should not get a pass.,0.5,3,Suspend,5.0,9.31
2e60f023-d4ef-460f-a8b5-31164eb105f3,crowd,56a98f,4,35142,"Although just one message was offensive, that is all it takes. Once is enough. This is particularly a bad case because its a direct death threat whether acted upon or not. This is not something to be tolerated. This needs more than suspension.",0.25,4,Suspend,5.0,5.787
2e60f023-d4ef-460f-a8b5-31164eb105f3,crowd,56a98f,5,35142,I checked a few messages and found nothing offensive. Perhaps if I checked 3 more I would have a 5 on confidence. They seemed particularly polite even in what seemed debates and disagreements. No reason has been shown for suspension.,0.0,4,Do not suspend,4.9,19.5
96f40625-0960-4ef9-87b2-4679ffaaf9ec,ai,6d2849,1,24315,discrimination and wanting death on other,1.0,2,Suspend,4.62,3.089
96f40625-0960-4ef9-87b2-4679ffaaf9ec,ai,6d2849,2,24315,It mentions gruesome actions,0.75,1,Suspend,4.14,4.874
96f40625-0960-4ef9-87b2-4679ffaaf9ec,ai,6d2849,3,24315,discrimination,0.5,1,Suspend,4.49,3.092
96f40625-0960-4ef9-87b2-4679ffaaf9ec,ai,6d2849,4,24315,it does not mention anything violent,0.25,2,Do not suspend,3.69,3.314
96f40625-0960-4ef9-87b2-4679ffaaf9ec,ai,6d2849,5,24315,nothing harmful,0.0,2,Do not suspend,4.26,3.224
92907535-f816-4c98-87ac-9dcb478ae825,ai,4145c0,1,32154,It was just an insult,1.0,1,Do not suspend,3.06,3.544
92907535-f816-4c98-87ac-9dcb478ae825,ai,4145c0,2,32154,He made a threat,0.75,1,Suspend,4.71,3.281
92907535-f816-4c98-87ac-9dcb478ae825,ai,4145c0,3,32154,The message was very offensive,0.5,1,Suspend,3.62,3.811
92907535-f816-4c98-87ac-9dcb478ae825,ai,4145c0,4,32154,Not offensive,0.25,1,Do not suspend,3.58,2.613
92907535-f816-4c98-87ac-9dcb478ae825,ai,4145c0,5,32154,No offence here,0.0,1,Do not suspend,3.53,7.845
91b11164-6633-4270-b351-1add0826b43b,control,dcebc4,1,25143,Account used hate speech and offensive language.,1.0,2,Suspend,4.98,4.544
91b11164-6633-4270-b351-1add0826b43b,control,dcebc4,2,25143,Account made threats of violence and used hate speech.,0.75,2,Suspend,5.0,5.629
91b11164-6633-4270-b351-1add0826b43b,control,dcebc4,3,25143,"Account used terms like ""faggot"" which constitute hate speech.",0.5,1,Suspend,5.0,5.488
91b11164-6633-4270-b351-1add0826b43b,control,dcebc4,4,25143,Person didn't use any profanity or language that was improper. They were just writing a normal message.,0.25,2,Do not suspend,5.0,4.618
91b11164-6633-4270-b351-1add0826b43b,control,dcebc4,5,25143,There was no offensive language or threats used by account.,0.0,3,Do not suspend,4.98,5.158
bef3e651-f359-42d6-8fe2-4f5d8679094b,ai,5a86f9,1,13425,The use of words like 'gay' and 'fag' are offensive to LGBTQ people and highly directed.,1.0,5,Suspend,3.99,3.881
bef3e651-f359-42d6-8fe2-4f5d8679094b,ai,5a86f9,2,13425,Offensive language and threats to the admins on message 5.,0.75,6,Suspend,3.64,2.916
bef3e651-f359-42d6-8fe2-4f5d8679094b,ai,5a86f9,3,13425,The phrase 'dysfunction sexual' indicates to me this person is a troll or a bot from another country that doesn't speak English.,0.5,11,Suspend,3.28,5.152
bef3e651-f359-42d6-8fe2-4f5d8679094b,ai,5a86f9,4,13425,"References to gun violence, but there is some small indication this is fiction in message 4.",0.25,16,Do not suspend,1.68,8.385
bef3e651-f359-42d6-8fe2-4f5d8679094b,ai,5a86f9,5,13425,I didn't find anything offensive here.,0.0,3,Do not suspend,3.5,3.942
755f40f0-0c47-4dd3-b052-786bdc1d050f,crowd,87fe20,1,24315,They encourage physical violence and use offensive language and slurs,1.0,3,Suspend,4.98,6.596
755f40f0-0c47-4dd3-b052-786bdc1d050f,crowd,87fe20,2,24315,They were pretty consistently using language that contained slurs and wished for personal harm.,0.75,4,Suspend,4.9,7.819
755f40f0-0c47-4dd3-b052-786bdc1d050f,crowd,87fe20,3,24315,"Again, the use of slurs and offensive language is frequent. They also do some racial profiling",0.5,5,Suspend,4.9,8.002
755f40f0-0c47-4dd3-b052-786bdc1d050f,crowd,87fe20,4,24315,"Some of the messages involved threats of physical violence. I wanted to be sure these weren't taken out of context (i.e. they were quoting someone else), but the frequency suggests that they weren't. They also used offensive language",0.25,11,Suspend,2.2,19.697
755f40f0-0c47-4dd3-b052-786bdc1d050f,crowd,87fe20,5,24315,There isn't any content here that suggests inappropriate behavior,0.0,10,Do not suspend,4.95,7.741
fbfa9c75-b394-43fd-a72d-4ea4534f9cb9,crowd,f08844,1,31524,all the messages reviewed had offensive language written,1.0,5,Suspend,5.0,2.827
fbfa9c75-b394-43fd-a72d-4ea4534f9cb9,crowd,f08844,2,31524,most of the messages written by this account contained offensive content,0.75,5,Suspend,5.0,2.966
fbfa9c75-b394-43fd-a72d-4ea4534f9cb9,crowd,f08844,3,31524,a majority of the messages written by account 1 were offensive,0.5,5,Suspend,4.5,7.92
fbfa9c75-b394-43fd-a72d-4ea4534f9cb9,crowd,f08844,4,31524,"while only one of the messages contained offensive content, it was quite disturbing and could have very negative impacts on other users",0.25,5,Suspend,4.0,6.637
fbfa9c75-b394-43fd-a72d-4ea4534f9cb9,crowd,f08844,5,31524,none of the messages reviewed contained offensive content,0.0,5,Do not suspend,5.0,4.058
cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2,crowd,6a2b0c,1,45132,all 4 comments viewed were offensive,1.0,4,Suspend,4.99,3.743
cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2,crowd,6a2b0c,2,45132,majority of comments were offensive,0.75,5,Suspend,4.98,3.713
cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2,crowd,6a2b0c,3,45132,majority of comments were offensive,0.5,5,Suspend,5.0,3.672
cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2,crowd,6a2b0c,4,45132,out of 5 messages only one was offensive. was on the fence on suspension.,0.25,5,Do not suspend,4.54,6.255
cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2,crowd,6a2b0c,5,45132,no offensive comments seen in 5 messages.,0.0,5,Do not suspend,4.99,4.748
26429584-a1a5-43df-9b5c-38d0072a4730,crowd,07a00c,1,32415,i suspended this account because it had nothing but bad messages one after the next and they were very vulgar and offensive,1.0,4,Suspend,4.97,4.403
26429584-a1a5-43df-9b5c-38d0072a4730,crowd,07a00c,2,32415,there was more offensive messages than not. some were very offensive,0.75,6,Suspend,5.0,5.76
26429584-a1a5-43df-9b5c-38d0072a4730,crowd,07a00c,3,32415,there was several messages that were full of rage and explicit emotions,0.5,7,Suspend,4.99,7.675
26429584-a1a5-43df-9b5c-38d0072a4730,crowd,07a00c,4,32415,i decided not to suspend because there was only one bad message among the ones i viewed. while it offensive it was not too bad,0.25,6,Do not suspend,4.03,11.376
26429584-a1a5-43df-9b5c-38d0072a4730,crowd,07a00c,5,32415,this account had nothing but kind messages nothing offensive or out of touch,0.0,3,Do not suspend,4.99,11.376
c83da7ba-5a17-4a5f-9dee-fc3ab1e749a5,ai,7d7d7a,1,43251,"The words chosen to be written by this person are sickening. They deserve no social media presence, and I hope they never use these words in real life. If they use such inhumane words in their day to day, I hope I never have the pain of meeting them.",1.0,2,Suspend,4.61,3.412
c83da7ba-5a17-4a5f-9dee-fc3ab1e749a5,ai,7d7d7a,2,43251,"Reading these messages also made me feel sick and if I was able to unread these messages I would feel so much better, but it is always good to know the evil in the world. I would want to protect the people I love and other innocents from reading this",0.75,2,Suspend,5.0,5.223
c83da7ba-5a17-4a5f-9dee-fc3ab1e749a5,ai,7d7d7a,3,43251,Reading more messages would have made me sick to my stomach and just these messages alone with no context are truly sickening. This person does not deserve any presence on social media or even to have their opinions heard in real life.,0.5,3,Suspend,4.27,4.3
c83da7ba-5a17-4a5f-9dee-fc3ab1e749a5,ai,7d7d7a,4,43251,I should have looked at more message but without understanding all of the context from just these messages alone the owner of the account seems decent enough.,0.25,2,Do not suspend,4.0,8.445
c83da7ba-5a17-4a5f-9dee-fc3ab1e749a5,ai,7d7d7a,5,43251,From these messages I felt a sense of empathy and sympathy from whoever wrote these. I might need more context to truly understand but reading these with no context does not seem suspend worthy.,0.0,3,Do not suspend,4.05,5.675
e12acac9-85cf-4d27-8cfe-574a2ebf661e,control,b616f6,1,13245,that was an unpleasant  statement,1.0,1,Suspend,4.95,15.286
e12acac9-85cf-4d27-8cfe-574a2ebf661e,control,b616f6,2,13245,not offensive at all since it did not defame anyone image,0.75,1,Suspend,3.95,16.898
e12acac9-85cf-4d27-8cfe-574a2ebf661e,control,b616f6,3,13245,the was defamation statement,0.5,1,Do not suspend,3.99,9.845
e12acac9-85cf-4d27-8cfe-574a2ebf661e,control,b616f6,4,13245,not directed to anyone at all in the form of insult,0.25,1,Do not suspend,4.98,7.124
e12acac9-85cf-4d27-8cfe-574a2ebf661e,control,b616f6,5,13245,that was appreciative statement rather,0.0,1,Do not suspend,5.0,6.827
9968ac18-8d60-46f2-8a6a-a521303c3583,control,17a700,1,45123,bad verbiage and threatening statements were used/made.,1.0,1,Suspend,5.0,6.193
9968ac18-8d60-46f2-8a6a-a521303c3583,control,17a700,2,45123,threatening and concerning behavior were shown in this message.,0.75,1,Suspend,5.0,3.265
9968ac18-8d60-46f2-8a6a-a521303c3583,control,17a700,3,45123,bad verbiage and mean statements were directed at an individual.,0.5,1,Suspend,5.0,3.297
9968ac18-8d60-46f2-8a6a-a521303c3583,control,17a700,4,45123,The third message was a red flag. Very offensive and should be suspended.,0.25,3,Suspend,4.02,6.149
9968ac18-8d60-46f2-8a6a-a521303c3583,control,17a700,5,45123,"out of 3 messages, none were alarming. ",0.0,3,Do not suspend,4.0,4.974
496f2dbd-17bf-48c3-9822-563e2a4ef82d,control,2271b0,1,13452,"Called for violence and the death of others, used offensive slurs",1.0,3,Suspend,4.68,4.04
496f2dbd-17bf-48c3-9822-563e2a4ef82d,control,2271b0,2,13452,Violent language and frequent use of cursing/slurs,0.75,4,Suspend,3.96,3.278
496f2dbd-17bf-48c3-9822-563e2a4ef82d,control,2271b0,3,13452,"Less of their messages were offensive, but they still had very crass language and used several slurs",0.5,5,Suspend,3.21,8.442
496f2dbd-17bf-48c3-9822-563e2a4ef82d,control,2271b0,4,13452,"only had one offensive message, but it was very violent and called for death, in addition to using a slur",0.25,5,Suspend,2.06,8.773
496f2dbd-17bf-48c3-9822-563e2a4ef82d,control,2271b0,5,13452,"all messages were good messages, with no cursing, slurs, or troubling content",0.0,4,Do not suspend,4.99,3.511
19957cb7-91aa-4873-a122-ac2789b4260d,ai,5.77E+02,1,52314,Not offensive,1.0,1,Do not suspend,4.07,2.816
19957cb7-91aa-4873-a122-ac2789b4260d,ai,5.77E+02,2,52314,Ver negative comment,0.75,1,Suspend,4.48,4.112
19957cb7-91aa-4873-a122-ac2789b4260d,ai,5.77E+02,3,52314,Not offensive,0.5,1,Do not suspend,4.01,3.482
19957cb7-91aa-4873-a122-ac2789b4260d,ai,5.77E+02,4,52314,No offense in the message,0.25,1,Do not suspend,4.62,2.912
19957cb7-91aa-4873-a122-ac2789b4260d,ai,5.77E+02,5,52314,Not offensive,0.0,1,Do not suspend,4.16,4.11
2d67e5b2-ad25-45ae-b7b9-39ae0bd58590,crowd,f55c10,1,15234,"Both messages viewed were very offensive, so the account should be suspended",1.0,2,Suspend,5.0,4.315
2d67e5b2-ad25-45ae-b7b9-39ae0bd58590,crowd,f55c10,2,15234,Account shows multiple posts that are offensive,0.75,2,Suspend,5.0,3.716
2d67e5b2-ad25-45ae-b7b9-39ae0bd58590,crowd,f55c10,3,15234,Account continued posting offensive messages and tried to justify it,0.5,3,Suspend,5.0,2.901
2d67e5b2-ad25-45ae-b7b9-39ae0bd58590,crowd,f55c10,4,15234,the account should receive a soft ban/ posting ban for a couple of days but it seems like the one offensive message was a one off thing,0.25,4,Do not suspend,2.99,11.309
2d67e5b2-ad25-45ae-b7b9-39ae0bd58590,crowd,f55c10,5,15234,Both of these messages were not offensive so the account shouldn't be suspended,0.0,2,Do not suspend,4.02,4.061
3246c910-edc5-4a19-a587-0cbcced72c21,crowd,e660af,1,43512,"Just clear slurs and pure hatred, zero reason to not suspend this account, this is literally indefensible. ",1.0,3,Suspend,5.0,2.869
3246c910-edc5-4a19-a587-0cbcced72c21,crowd,e660af,2,43512,"Violent threats and slurs! Wow now that's a combo, again zero reason this account shouldn't be permanently banned, all of the accounts I chose to suspend should be banned permanently honestly.",0.75,4,Suspend,5.0,3.296
3246c910-edc5-4a19-a587-0cbcced72c21,crowd,e660af,3,43512,"Slurs and derogatory terms should be suspended instantly, it makes zero sense to allow that on any platform.",0.5,3,Suspend,5.0,4.375
3246c910-edc5-4a19-a587-0cbcced72c21,crowd,e660af,4,43512,Any form of violent threat shouldn't be tolerated under any circumstances on any social media platform.,0.25,5,Suspend,4.5,9.109
3246c910-edc5-4a19-a587-0cbcced72c21,crowd,e660af,5,43512,"Nothing said here deserved a suspension, just seemed like a normal person updating on normal things.",0.0,5,Do not suspend,4.5,14.104
3887d13a-2522-48e4-930f-24545d0aeb9e,control,a2e107,1,15432,bullying and homophobic remarks,1.0,1,Suspend,3.98,19.184
3887d13a-2522-48e4-930f-24545d0aeb9e,control,a2e107,2,15432,death threats should be taken seriously no matter the platform one is on,0.75,1,Suspend,5.0,9.387
3887d13a-2522-48e4-930f-24545d0aeb9e,control,a2e107,3,15432,user is commentating about their experience and advising,0.5,2,Do not suspend,4.03,7.387
3887d13a-2522-48e4-930f-24545d0aeb9e,control,a2e107,4,15432,user expressing good feeling,0.25,2,Do not suspend,4.01,11.751
3887d13a-2522-48e4-930f-24545d0aeb9e,control,a2e107,5,15432,positive remarks regarding to the great people surrounding the individual,0.0,1,Do not suspend,5.0,11.482
48b51512-a531-4df0-abf7-2466a2e70562,control,64a8ea,1,35241,Use of hateful slur is unacceptable,1.0,1,Suspend,5.0,2.294
48b51512-a531-4df0-abf7-2466a2e70562,control,64a8ea,2,35241,Threatening violence is unacceptable,0.75,1,Suspend,5.0,2.656
48b51512-a531-4df0-abf7-2466a2e70562,control,64a8ea,3,35241,Contained hateful slur,0.5,1,Suspend,4.9,5.363
48b51512-a531-4df0-abf7-2466a2e70562,control,64a8ea,4,35241,Nothing problematic here,0.25,2,Do not suspend,5.0,2.241
48b51512-a531-4df0-abf7-2466a2e70562,control,64a8ea,5,35241,Nothing problematic here,0.0,2,Do not suspend,5.0,3.471
fd39d70c-f8e4-42b5-856b-08f44020686c,crowd,68f7d3,1,35412,Wishing death or threatening death or telling someone to die should result in an automatic suspension.,1.0,1,Suspend,5.0,4.727
fd39d70c-f8e4-42b5-856b-08f44020686c,crowd,68f7d3,2,35412,The first mention of killing someone results in an automatic suspension.,0.75,1,Suspend,5.0,5.076
fd39d70c-f8e4-42b5-856b-08f44020686c,crowd,68f7d3,3,35412,"This account has made multiple hate comments.  They are hateful, offensive, and discriminatory.  It should not be permitted.",0.5,5,Suspend,4.47,5.752
fd39d70c-f8e4-42b5-856b-08f44020686c,crowd,68f7d3,4,35412,Any threat or comment about killing another person should result in an automatic suspension.,0.25,3,Suspend,5.0,5.37
fd39d70c-f8e4-42b5-856b-08f44020686c,crowd,68f7d3,5,35412,None of these messages are offensive.  The account posts messages that are somewhat positive in nature.,0.0,4,Do not suspend,5.0,7.651
af5c7eb6-219e-440f-8cbe-ddd5c7ac14d0,crowd,84c51d,1,45132,"Although wishing someone dies is not illegal when it comes to a free speech perspective, this person uses homophobic slurs and hate speech, which coupled with the wish of death, makes me think this person is a very dangerous individual.",1.0,3,Suspend,5.0,3.917
af5c7eb6-219e-440f-8cbe-ddd5c7ac14d0,crowd,84c51d,2,45132,"Death threat. This person said what they were going to do, so this is not the same a wishing someone death. This is actually a crime. Homophobic speech as well.",0.75,4,Suspend,5.0,3.11
af5c7eb6-219e-440f-8cbe-ddd5c7ac14d0,crowd,84c51d,3,45132,"Homophobic speech and mocking a person's family appearance is not good. Nothing illegal was really said here, but socially, this person is an undesirable that most decent people would not want to encounter in real life.",0.5,3,Suspend,5.0,5.277
af5c7eb6-219e-440f-8cbe-ddd5c7ac14d0,crowd,84c51d,4,45132,This is just normal social media activity for a normal user. Message one is just somebody calling someone out for not having proof of something. Message 2 is just happy.,0.25,2,Do not suspend,5.0,5.556
af5c7eb6-219e-440f-8cbe-ddd5c7ac14d0,crowd,84c51d,5,45132,The message is an acknowledgment that other people contributed to the success of the message writing. No offensive material here.,0.0,1,Do not suspend,5.0,5.823
4087dea3-9032-4482-962a-3976a83c5ad7,crowd,c23f5d,1,24531,hate speech with bad spelling,1.0,1,Suspend,5.0,3.444
4087dea3-9032-4482-962a-3976a83c5ad7,crowd,c23f5d,2,24531,Threatens violence against another person,0.75,1,Suspend,5.0,5.321
4087dea3-9032-4482-962a-3976a83c5ad7,crowd,c23f5d,3,24531,Hate speech,0.5,1,Suspend,5.0,3.352
4087dea3-9032-4482-962a-3976a83c5ad7,crowd,c23f5d,4,24531,Message 3 uses violent language and threats against another person.,0.25,3,Suspend,5.0,3.924
4087dea3-9032-4482-962a-3976a83c5ad7,crowd,c23f5d,5,24531,Nothing I saw in the first 5 messages indicated they should be suspended,0.0,5,Do not suspend,3.98,4.941
cd2b6c6a-8104-4692-9d37-225c90598dd1,ai,7ffe3a,1,12354,"Calling people offensive names and wishing cancer on them, a painful death, and death to their dog - these are the reasons to suspend the account. ",1.0,2,Suspend,4.98,6.945
